time,cr
9,CR3A
18,CR3A
15,CR3A
11,CR3A
17,CR3A
8,CR3A
9,CR3A
7,CR3A
9,CR3A
16,CR3A
16,CR3A
12,CR3A
12,CR3A
14,CR3A
8,CR3A
17,CR3A
19,CR3A
9,CR3A
24,CR3A
9,CR3A
10,CR3A
10,CR3A
11,CR3A
10,CR3A
8,CR3A
10,CR3A
11,CR3A
9,CR3A
27,CR3A
18,CR3A
9,CR3A
9,CR3A
22,CR3A
17,CR3A
14,CR3A
7,CR3A
9,CR3A
11,CR3A
11,CR3A
8,CR3A
26,CR3A
9,CR3A
8,CR3A
8,CR3A
15,CR3A
13,CR3A
8,CR3A
11,CR3A
11,CR3A
8,CR3A
9,CR3A
8,CR3A
13,CR3A
11,CR3A
11,CR3A
24,CR3A
11,CR3A
8,CR3A
10,CR3A
10,CR3A
8,CR3A
10,CR3A
8,CR3A
13,CR3A
10,CR3A
15,CR3A
14,CR3A
12,CR3A
11,CR3A
11,CR3A
14,CR3A
11,CR3A
17,CR3A
8,CR3A
13,CR3A
12,CR3A
12,CR3A
9,CR3A
10,CR3A
10,CR3A
10,CR3A
10,CR3A
19,CR3A
9,CR3A
9,CR3A
9,CR3A
14,CR3A
14,CR3A
15,CR3A
9,CR3A
10,CR3A
7,CR3A
14,CR3A
22,CR3A
8,CR3A
8,CR3A
8,CR3A
25,CR3A
21,CR3A
19,CR3A
13,CR3A
16,CR3A
15,CR3A
7,CR3A
11,CR3A
9,CR3A
14,CR3A
28,CR3A
9,CR3A
24,CR3A
10,CR3A
10,CR3A
17,CR3A
13,CR3A
16,CR3A
8,CR3A
10,CR3A
12,CR3A
13,CR3A
12,CR3A
14,CR3A
8,CR3A
9,CR3A
12,CR3A
14,CR3A
10,CR3A
9,CR3A
10,CR3A
14,CR3A
13,CR3A
8,CR3A
11,CR3A
14,CR3A
8,CR3A
32,CR3A
7,CR3A
16,CR3A
9,CR3A
13,CR3A
11,CR3A
9,CR3A
10,CR3A
14,CR3A
8,CR3A
14,CR3A
17,CR3A
10,CR3A
26,CR3A
17,CR3A
9,CR3A
8,CR3A
9,CR3A
16,CR3A
11,CR3A
14,CR3A
13,CR3A
8,CR3A
9,CR3A
9,CR3A
9,CR3A
14,CR3A
8,CR3A
10,CR3A
198,CR9A
97,CR9A
77,CR9A
75,CR9A
64,CR9A
79,CR9A
126,CR9A
62,CR9A
74,CR9A
120,CR9A
101,CR9A
54,CR9A
57,CR9A
79,CR9A
124,CR9A
90,CR9A
76,CR9A
47,CR9A
100,CR9A
53,CR9A
70,CR9A
71,CR9A
91,CR9A
98,CR9A
61,CR9A
50,CR9A
64,CR9A
65,CR9A
59,CR9A
52,CR9A
53,CR9A
67,CR9A
60,CR9A
94,CR9A
114,CR9A
102,CR9A
103,CR9A
81,CR9A
118,CR9A
100,CR9A
62,CR9A
72,CR9A
59,CR9A
64,CR9A
53,CR9A
96,CR9A
159,CR9A
52,CR9A
79,CR9A
56,CR9A
80,CR9A
58,CR9A
58,CR9A
110,CR9A
95,CR9A
69,CR9A
87,CR9A
52,CR9A
95,CR9A
85,CR9A
86,CR9A
138,CR9A
76,CR9A
67,CR9A
53,CR9A
131,CR9A
52,CR9A
89,CR9A
113,CR9A
61,CR9A
108,CR9A
49,CR9A
219,CR9A
57,CR9A
80,CR9A
49,CR9A
85,CR9A
106,CR9A
69,CR9A
83,CR9A
66,CR9A
57,CR9A
57,CR9A
92,CR9A
57,CR9A
71,CR9A
58,CR9A
70,CR9A
85,CR9A
89,CR9A
89,CR9A
53,CR9A
48,CR9A
76,CR9A
65,CR9A
76,CR9A
131,CR9A
60,CR9A
70,CR9A
44,CR9A
62,CR9A
48,CR9A
92,CR9A
54,CR9A
54,CR9A
56,CR9A
90,CR9A
86,CR9A
131,CR9A
54,CR9A
130,CR9A
79,CR9A
101,CR9A
56,CR9A
74,CR9A
59,CR9A
69,CR9A
95,CR9A
76,CR9A
105,CR9A
63,CR9A
62,CR9A
66,CR9A
72,CR9A
68,CR9A
54,CR9A
51,CR9A
87,CR9A
79,CR9A
89,CR9A
54,CR9A
79,CR9A
60,CR9A
60,CR9A
57,CR9A
69,CR9A
102,CR9A
82,CR9A
119,CR9A
55,CR9A
106,CR9A
82,CR9A
69,CR9A
81,CR9A
60,CR9A
64,CR9A
93,CR9A
55,CR9A
77,CR9A
69,CR9A
92,CR9A
63,CR9A
61,CR9A
82,CR9A
52,CR9A
416,CR9A
50,CR9A
94,CR9A
58,CR9A
86,CR9A
52,CR9A
101,CR9A
50,CR9A
48,CR9A
119,CR9A
60,CR9A
56,CR9A
62,CR9A
93,CR9A
146,CR9A
125,CR9A
71,CR9A
85,CR9A
77,CR9A
96,CR9A
50,CR9A
61,CR9A
52,CR9A
55,CR9A
105,CR9A
103,CR9A
85,CR9A
53,CR9A
45,CR9A
71,CR9A
67,CR9A
49,CR9A
62,CR9A
57,CR9A
51,CR9A
54,CR9A
71,CR9A
140,CR9A
116,CR9A
104,CR9A
46,CR9A
104,CR9A
68,CR9A
55,CR9A
74,CR9A
60,CR9A
124,CR9A
95,CR9A
90,CR9A
142,CR9A
116,CR9A
110,CR9A
234,CR9A
52,CR9A
65,CR9A
90,CR9A
59,CR9A
109,CR9A
57,CR9A
92,CR9A
60,CR9A
111,CR9A
78,CR9A
48,CR9A
126,CR9A
103,CR9A
139,CR9A
48,CR9A
61,CR9A
92,CR9A
48,CR9A
54,CR9A
114,CR9A
72,CR9A
91,CR9A
73,CR9A
75,CR9A
76,CR9A
191,CR9A
99,CR9A
68,CR9A
104,CR9A
100,CR9A
82,CR9A
50,CR9A
75,CR9A
117,CR9A
61,CR9A
57,CR9A
98,CR9A
103,CR9A
67,CR9A
125,CR9A
50,CR9A
132,CR9A
97,CR9A
67,CR9A
79,CR9A
91,CR9A
82,CR9A
87,CR9A
59,CR9A
53,CR9A
59,CR9A
54,CR9A
49,CR9A
55,CR9A
144,CR9A
63,CR9A
63,CR9A
229,CR9A
117,CR9A
99,CR9A
47,CR9A
51,CR9A
48,CR9A
56,CR9A
54,CR9A
96,CR9A
66,CR9A
52,CR9A
64,CR9A
64,CR9A
54,CR9A
68,CR9A
146,CR9A
53,CR9A
103,CR9A
65,CR9A
72,CR10A
82,CR10A
102,CR10A
117,CR10A
115,CR10A
49,CR10A
77,CR10A
91,CR10A
88,CR10A
67,CR10A
73,CR10A
64,CR10A
93,CR10A
58,CR10A
52,CR10A
65,CR10A
58,CR10A
80,CR10A
72,CR10A
128,CR10A
120,CR10A
82,CR10A
49,CR10A
108,CR10A
86,CR10A
128,CR10A
128,CR10A
120,CR10A
54,CR10A
63,CR10A
57,CR10A
83,CR10A
64,CR10A
58,CR10A
60,CR10A
68,CR10A
93,CR10A
92,CR10A
110,CR10A
91,CR10A
88,CR10A
79,CR10A
57,CR10A
128,CR10A
103,CR10A
74,CR10A
52,CR10A
128,CR10A
56,CR10A
167,CR10A
50,CR10A
67,CR10A
67,CR10A
152,CR10A
99,CR10A
92,CR10A
99,CR10A
70,CR10A
55,CR10A
80,CR10A
57,CR10A
84,CR10A
51,CR10A
72,CR10A
130,CR10A
60,CR10A
94,CR10A
67,CR10A
72,CR10A
92,CR10A
53,CR10A
111,CR10A
110,CR10A
80,CR10A
56,CR10A
97,CR10A
85,CR10A
103,CR10A
67,CR10A
136,CR10A
57,CR10A
127,CR10A
94,CR10A
54,CR10A
91,CR10A
56,CR10A
63,CR10A
60,CR10A
86,CR10A
71,CR10A
94,CR10A
73,CR10A
123,CR10A
106,CR10A
98,CR10A
58,CR10A
80,CR10A
48,CR10A
65,CR10A
68,CR10A
87,CR10A
79,CR10A
96,CR10A
97,CR10A
48,CR10A
94,CR10A
119,CR10A
92,CR10A
86,CR10A
59,CR10A
104,CR10A
58,CR10A
70,CR10A
90,CR10A
87,CR10A
59,CR10A
69,CR10A
56,CR10A
115,CR10A
72,CR10A
62,CR10A
60,CR10A
49,CR10A
56,CR10A
63,CR10A
110,CR10A
116,CR10A
57,CR10A
80,CR10A
47,CR10A
63,CR10A
57,CR10A
12,CR1B
24,CR1B
337,CR1B
11,CR1B
11,CR1B
20,CR1B
9,CR1B
14,CR1B
10,CR1B
9,CR1B
9,CR1B
23,CR1B
10,CR1B
10,CR1B
23,CR1B
15,CR1B
20,CR1B
11,CR1B
9,CR1B
11,CR1B
18,CR1B
9,CR1B
9,CR1B
14,CR1B
23,CR1B
16,CR1B
26,CR1B
11,CR1B
9,CR1B
13,CR1B
10,CR1B
14,CR1B
11,CR1B
26,CR1B
13,CR1B
13,CR1B
10,CR1B
12,CR1B
14,CR1B
11,CR1B
9,CR1B
17,CR1B
10,CR1B
10,CR1B
13,CR1B
14,CR1B
14,CR1B
10,CR1B
17,CR1B
11,CR1B
13,CR1B
15,CR1B
53,CR1B
19,CR1B
17,CR1B
9,CR1B
11,CR1B
13,CR1B
8,CR1B
23,CR1B
14,CR1B
18,CR1B
8,CR1B
9,CR1B
10,CR1B
9,CR1B
9,CR1B
10,CR1B
21,CR1B
126,CR4B
279,CR4B
132,CR4B
233,CR4B
233,CR4B
233,CR4B
227,CR4B
206,CR4B
219,CR4B
319,CR4B
271,CR4B
258,CR4B
244,CR4B
124,CR4B
221,CR4B
244,CR4B
152,CR4B
285,CR4B
194,CR4B
113,CR4B
271,CR4B
201,CR4B
406,CR4B
487,CR4B
222,CR4B
251,CR4B
204,CR4B
177,CR4B
325,CR4B
168,CR4B
300,CR4B
129,CR4B
247,CR4B
285,CR4B
157,CR4B
219,CR4B
205,CR4B
290,CR4B
273,CR4B
158,CR4B
126,CR4B
285,CR4B
157,CR4B
320,CR4B
202,CR4B
118,CR4B
214,CR4B
215,CR4B
159,CR4B
263,CR4B
207,CR4B
312,CR4B
315,CR4B
207,CR4B
275,CR4B
243,CR4B
212,CR4B
370,CR11B
391,CR11B
411,CR11B
268,CR11B
197,CR11B
228,CR11B
588,CR11B
508,CR11B
247,CR11B
235,CR11B
289,CR11B
321,CR11B
208,CR11B
256,CR11B
293,CR11B
351,CR11B
490,CR11B
360,CR11B
442,CR11B
347,CR11B
253,CR11B
255,CR11B
536,CR11B
341,CR11B
470,CR11B
267,CR11B
482,CR11B
384,CR11B
233,CR11B
254,CR11B
385,CR11B
289,CR11B
254,CR11B
364,CR11B
352,CR11B
368,CR11B
177,CR11B
330,CR11B
301,CR11B
449,CR11B
260,CR11B
389,CR11B
808,CR11B
376,CR11B
385,CR11B
245,CR11B
580,CR11B
172,CR11B
398,CR11B
272,CR11B
354,CR11B
375,CR11B
179,CR11B
286,CR11B
239,CR11B
248,CR11B
249,CR11B
234,CR12B
220,CR12B
155,CR12B
165,CR12B
210,CR12B
357,CR12B
201,CR12B
310,CR12B
203,CR12B
150,CR12B
310,CR12B
283,CR12B
815,CR12B
189,CR12B
245,CR12B
192,CR12B
219,CR12B
449,CR12B
202,CR12B
366,CR12B
362,CR12B
236,CR12B
236,CR13B
287,CR13B
328,CR13B
212,CR13B
297,CR13B
313,CR13B
307,CR13B
767,CR13B
183,CR13B
196,CR13B
339,CR13B
342,CR13B
281,CR13B
350,CR13B
319,CR13B
268,CR13B
332,CR13B
291,CR13B
341,CR13B
273,CR13B
183,CR13B
199,CR13B
211,CR13B
336,CR13B
543,CR13B
214,CR13B
299,CR13B
208,CR13B
329,CR13B
502,CR13B
317,CR13B
237,CR13B
221,CR13B
310,CR13B
210,CR13B
411,CR13B
330,CR13B
241,CR13B
227,CR13B
353,CR13B
397,CR13B
178,CR13B
316,CR13B
307,CR13B
233,CR13B
328,CR13B
400,CR13B
240,CR13B
192,CR13B
351,CR13B
313,CR13B
454,CR13B
379,CR13B
351,CR13B
264,CR13B
318,CR13B
227,CR13B
249,CR14B
202,CR14B
493,CR14B
359,CR14B
265,CR14B
178,CR14B
534,CR14B
211,CR14B
422,CR14B
408,CR14B
268,CR14B
442,CR14B
191,CR14B
383,CR14B
496,CR14B
221,CR14B
292,CR14B
235,CR14B
222,CR14B
264,CR14B
349,CR14B
259,CR14B
263,CR14B
337,CR14B
376,CR14B
164,CR14B
332,CR14B
201,CR14B
208,CR14B
325,CR14B
330,CR14B
188,CR14B
634,CR14B
471,CR14B
263,CR14B
368,CR14B
322,CR14B
345,CR14B
293,CR14B
317,CR14B
256,CR14B
345,CR14B
320,CR14B
372,CR14B
255,CR14B
171,CR14B
458,CR14B
238,CR14B
428,CR14B
237,CR14B
347,CR14B
214,CR14B
368,CR14B
285,CR14B
215,CR14B
254,CR14B
283,CR14B
202,CR5B
210,CR5B
438,CR5B
329,CR5B
158,CR5B
160,CR5B
180,CR5B
134,CR5B
225,CR5B
135,CR5B
99,CR5B
188,CR5B
313,CR5B
151,CR5B
237,CR5B
291,CR5B
158,CR5B
128,CR5B
198,CR5B
183,CR5B
102,CR5B
207,CR5B
167,CR5B
372,CR5B
121,CR5B
327,CR5B
121,CR5B
101,CR5B
178,CR5B
125,CR5B
139,CR5B
213,CR5B
138,CR5B
156,CR5B
301,CR5B
141,CR5B
162,CR5B
194,CR5B
192,CR5B
252,CR5B
158,CR5B
130,CR5B
166,CR5B
189,CR5B
122,CR5B
138,CR5B
170,CR5B
140,CR5B
255,CR5B
226,CR5B
291,CR5B
279,CR5B
238,CR5B
305,CR5B
266,CR5B
121,CR5B
247,CR5B
125,CR6B
218,CR6B
158,CR6B
136,CR6B
163,CR6B
218,CR6B
220,CR6B
279,CR6B
176,CR6B
255,CR6B
220,CR6B
150,CR6B
260,CR6B
189,CR6B
266,CR6B
230,CR6B
158,CR6B
170,CR6B
122,CR6B
228,CR6B
361,CR6B
281,CR6B
144,CR6B
221,CR6B
153,CR6B
490,CR6B
104,CR6B
105,CR6B
236,CR6B
97,CR6B
218,CR6B
242,CR6B
192,CR6B
244,CR6B
129,CR6B
223,CR6B
154,CR6B
125,CR6B
127,CR6B
133,CR6B
203,CR6B
214,CR6B
187,CR6B
141,CR6B
118,CR6B
155,CR6B
254,CR6B
171,CR6B
158,CR6B
132,CR6B
252,CR6B
137,CR6B
96,CR6B
309,CR6B
193,CR6B
122,CR6B
169,CR6B
250,CR8B
275,CR8B
260,CR8B
283,CR8B
188,CR8B
437,CR8B
143,CR8B
519,CR8B
611,CR8B
359,CR8B
334,CR8B
180,CR8B
140,CR8B
303,CR8B
534,CR8B
171,CR8B
175,CR8B
475,CR8B
203,CR8B
325,CR8B
185,CR8B
284,CR8B
265,CR8B
218,CR8B
245,CR8B
151,CR8B
164,CR8B
297,CR8B
352,CR8B
216,CR8B
210,CR8B
304,CR8B
209,CR8B
209,CR8B
217,CR8B
168,CR8B
158,CR8B
141,CR8B
387,CR8B
300,CR8B
314,CR8B
286,CR8B
229,CR8B
159,CR8B
186,CR8B
201,CR8B
267,CR8B
374,CR8B
156,CR8B
227,CR8B
271,CR8B
281,CR8B
563,CR8B
158,CR8B
258,CR8B
321,CR8B
312,CR8B
8,CR2B
17,CR2B
9,CR2B
11,CR2B
22,CR2B
13,CR2B
9,CR2B
9,CR2B
10,CR2B
10,CR2B
19,CR2B
23,CR2B
16,CR2B
13,CR2B
10,CR2B
14,CR2B
12,CR2B
15,CR2B
10,CR2B
19,CR2B
9,CR2B
11,CR2B
10,CR2B
10,CR2B
9,CR2B
16,CR2B
14,CR2B
10,CR2B
18,CR2B
12,CR2B
24,CR2B
8,CR2B
8,CR2B
9,CR2B
9,CR2B
13,CR2B
35,CR2B
9,CR2B
8,CR2B
18,CR2B
12,CR2B
17,CR2B
16,CR2B
18,CR2B
14,CR2B
11,CR2B
10,CR2B
10,CR2B
10,CR2B
11,CR2B
24,CR2B
9,CR2B
10,CR2B
7,CR2B
11,CR2B
9,CR2B
10,CR2B
10,CR2B
8,CR2B
14,CR2B
12,CR2B
8,CR2B
9,CR2B
19,CR2B
12,CR2B
9,CR2B
11,CR2B
16,CR2B
8,CR2B
11,CR2B
14,CR2B
7,CR2B
13,CR2B
9,CR2B
16,CR2B
14,CR2B
10,CR2B
15,CR2B
20,CR2B
10,CR2B
10,CR2B
10,CR2B
13,CR2B
22,CR2B
10,CR2B
27,CR2B
9,CR2B
10,CR2B
15,CR2B
10,CR2B
8,CR2B
10,CR2B
13,CR2B
14,CR2B
15,CR2B
14,CR2B
9,CR2B
13,CR2B
12,CR2B
14,CR2B
14,CR2B
7,CR2B
9,CR2B
10,CR2B
14,CR2B
14,CR2B
10,CR2B
10,CR2B
11,CR2B
8,CR2B
9,CR2B
15,CR2B
15,CR2B
14,CR2B
13,CR2B
12,CR2B
11,CR2B
9,CR2B
12,CR2B
8,CR2B
11,CR2B
10,CR2B
12,CR2B
15,CR2B
20,CR2B
8,CR2B
17,CR2B
9,CR2B
11,CR2B
12,CR2B
9,CR2B
10,CR2B
14,CR2B
21,CR2B
16,CR2B
13,CR2B
10,CR2B
13,CR2B
10,CR2B
13,CR2B
10,CR2B
9,CR2B
11,CR2B
8,CR2B
8,CR2B
9,CR2B
8,CR2B
10,CR2B
7,CR2B
11,CR2B
10,CR2B
9,CR2B
17,CR2B
78,CR7B
112,CR7B
113,CR7B
72,CR7B
75,CR7B
101,CR7B
106,CR7B
70,CR7B
149,CR7B
84,CR7B
143,CR7B
124,CR7B
73,CR7B
94,CR7B
65,CR7B
63,CR7B
131,CR7B
140,CR7B
121,CR7B
117,CR7B
85,CR7B
79,CR7B
73,CR7B
73,CR7B
74,CR7B
145,CR7B
97,CR7B
146,CR7B
113,CR7B
66,CR7B
112,CR7B
86,CR7B
79,CR7B
78,CR7B
82,CR7B
118,CR7B
118,CR7B
132,CR7B
93,CR7B
62,CR7B
112,CR7B
74,CR7B
135,CR7B
86,CR7B
89,CR7B
61,CR7B
109,CR7B
133,CR7B
75,CR7B
133,CR7B
65,CR7B
96,CR7B
168,CR7B
67,CR7B
104,CR7B
110,CR7B
88,CR7B
70,CR7B
108,CR7B
107,CR7B
348,CR7B
110,CR7B
84,CR7B
85,CR7B
155,CR7B
91,CR7B
67,CR7B
93,CR7B
65,CR7B
61,CR7B
87,CR7B
132,CR7B
72,CR7B
75,CR7B
119,CR7B
133,CR7B
91,CR7B
125,CR7B
154,CR7B
71,CR7B
158,CR7B
63,CR7B
121,CR7B
132,CR7B
113,CR7B
131,CR7B
72,CR7B
93,CR7B
183,CR7B
66,CR7B
123,CR7B
70,CR7B
86,CR7B
165,CR7B
74,CR7B
82,CR7B
67,CR7B
108,CR7B
115,CR7B
114,CR7B
72,CR7B
75,CR7B
76,CR7B
61,CR7B
98,CR7B
62,CR7B
77,CR7B
69,CR7B
108,CR7B
112,CR7B
114,CR7B
63,CR7B
83,CR7B
104,CR7B
68,CR7B
111,CR7B
86,CR7B
99,CR7B
88,CR7B
84,CR7B
63,CR7B
79,CR7B
229,CR7B
99,CR7B
64,CR7B
110,CR7B
98,CR7B
92,CR7B
132,CR7B
80,CR7B
75,CR7B
147,CR7B
104,CR7B
112,CR7B
86,CR7B
80,CR7B
72,CR7B
93,CR7B
74,CR7B
78,CR7B
83,CR7B
61,CR7B
66,CR7B
195,CR7B
112,CR7B
107,CR7B
86,CR7B
81,CR7B
127,CR7B
16,CR3B
23,CR3B
16,CR3B
20,CR3B
11,CR3B
10,CR3B
24,CR3B
24,CR3B
10,CR3B
32,CR3B
8,CR3B
76,CR3B
20,CR3B
11,CR3B
26,CR3B
16,CR3B
9,CR3B
9,CR3B
15,CR3B
37,CR3B
11,CR3B
19,CR3B
10,CR3B
9,CR3B
13,CR3B
10,CR3B
17,CR3B
15,CR3B
10,CR3B
14,CR3B
14,CR3B
14,CR3B
11,CR3B
12,CR3B
9,CR3B
10,CR3B
17,CR3B
9,CR3B
14,CR3B
15,CR3B
12,CR3B
13,CR3B
25,CR3B
13,CR3B
11,CR3B
11,CR3B
9,CR3B
13,CR3B
9,CR3B
10,CR3B
22,CR3B
11,CR3B
10,CR3B
9,CR3B
13,CR3B
9,CR3B
18,CR3B
8,CR3B
17,CR3B
10,CR3B
8,CR3B
10,CR3B
25,CR3B
8,CR3B
11,CR3B
15,CR3B
7,CR3B
8,CR3B
9,CR3B
9,CR3B
9,CR3B
11,CR3B
13,CR3B
9,CR3B
11,CR3B
8,CR3B
7,CR3B
11,CR3B
18,CR3B
8,CR3B
8,CR3B
10,CR3B
9,CR3B
9,CR3B
10,CR3B
16,CR3B
12,CR3B
13,CR3B
13,CR3B
7,CR3B
19,CR3B
11,CR3B
10,CR3B
15,CR3B
8,CR3B
10,CR3B
8,CR3B
9,CR3B
13,CR3B
9,CR3B
7,CR3B
7,CR3B
10,CR3B
14,CR3B
18,CR3B
8,CR3B
8,CR3B
8,CR3B
15,CR3B
15,CR3B
15,CR3B
16,CR3B
8,CR3B
16,CR3B
7,CR3B
10,CR3B
14,CR3B
13,CR3B
7,CR3B
8,CR3B
10,CR3B
7,CR3B
8,CR3B
9,CR3B
8,CR3B
14,CR3B
10,CR3B
9,CR3B
13,CR3B
10,CR3B
14,CR3B
9,CR3B
8,CR3B
13,CR3B
12,CR3B
18,CR3B
9,CR3B
8,CR3B
18,CR3B
9,CR3B
12,CR3B
9,CR3B
7,CR3B
8,CR3B
9,CR3B
9,CR3B
13,CR3B
10,CR3B
12,CR3B
8,CR3B
12,CR3B
8,CR3B
9,CR3B
10,CR3B
8,CR3B
24,CR3B
19,CR3B
9,CR3B
9,CR3B
17,CR3B
18,CR3B
10,CR3B
10,CR3B
19,CR3B
8,CR3B
10,CR3B
8,CR3B
11,CR3B
8,CR3B
13,CR3B
18,CR3B
12,CR3B
9,CR3B
12,CR3B
14,CR3B
8,CR3B
9,CR3B
10,CR3B
7,CR3B
6,CR3B
11,CR3B
20,CR3B
10,CR3B
7,CR3B
8,CR3B
17,CR3B
9,CR3B
16,CR3B
18,CR3B
14,CR3B
11,CR3B
11,CR3B
12,CR3B
11,CR3B
13,CR3B
11,CR3B
19,CR3B
9,CR3B
8,CR3B
11,CR3B
9,CR3B
9,CR3B
9,CR3B
9,CR3B
11,CR3B
8,CR3B
11,CR3B
11,CR3B
11,CR3B
10,CR3B
8,CR3B
8,CR3B
16,CR3B
15,CR3B
13,CR3B
6,CR3B
9,CR3B
15,CR3B
25,CR3B
15,CR3B
8,CR3B
8,CR3B
32,CR3B
9,CR3B
10,CR3B
14,CR3B
8,CR3B
16,CR3B
14,CR3B
8,CR3B
18,CR3B
24,CR3B
18,CR3B
20,CR3B
21,CR3B
14,CR3B
8,CR3B
9,CR3B
14,CR3B
14,CR3B
14,CR3B
17,CR3B
8,CR3B
10,CR3B
10,CR3B
12,CR3B
12,CR3B
8,CR3B
8,CR3B
14,CR3B
11,CR3B
11,CR3B
10,CR3B
7,CR3B
13,CR3B
11,CR3B
9,CR3B
19,CR3B
14,CR3B
8,CR3B
14,CR3B
12,CR3B
13,CR3B
9,CR3B
11,CR3B
13,CR3B
10,CR3B
14,CR3B
12,CR3B
15,CR3B
10,CR3B
9,CR3B
7,CR3B
11,CR3B
10,CR3B
10,CR3B
12,CR3B
8,CR3B
10,CR3B
8,CR3B
6,CR3B
8,CR3B
8,CR3B
9,CR3B
11,CR3B
6,CR3B
78,CR9B
90,CR9B
122,CR9B
152,CR9B
88,CR9B
79,CR9B
81,CR9B
107,CR9B
84,CR9B
169,CR9B
71,CR9B
219,CR9B
134,CR9B
95,CR9B
172,CR9B
70,CR9B
113,CR9B
116,CR9B
94,CR9B
80,CR9B
78,CR9B
101,CR9B
162,CR9B
127,CR9B
62,CR9B
132,CR9B
141,CR9B
97,CR9B
79,CR9B
125,CR9B
110,CR9B
105,CR9B
114,CR9B
105,CR9B
130,CR9B
74,CR9B
140,CR9B
149,CR9B
92,CR9B
89,CR9B
68,CR9B
151,CR9B
149,CR9B
97,CR9B
89,CR9B
115,CR9B
66,CR9B
64,CR9B
95,CR9B
149,CR9B
74,CR9B
93,CR9B
153,CR9B
142,CR9B
143,CR9B
77,CR9B
64,CR9B
65,CR9B
125,CR9B
77,CR9B
82,CR9B
75,CR9B
88,CR9B
69,CR9B
128,CR9B
73,CR9B
93,CR9B
83,CR9B
68,CR9B
134,CR9B
79,CR9B
99,CR9B
130,CR9B
91,CR9B
186,CR9B
101,CR9B
166,CR9B
76,CR9B
70,CR9B
95,CR9B
122,CR9B
70,CR9B
60,CR9B
80,CR9B
82,CR9B
87,CR9B
70,CR9B
80,CR9B
78,CR9B
134,CR9B
68,CR9B
87,CR9B
138,CR9B
67,CR9B
68,CR9B
88,CR9B
65,CR9B
111,CR9B
86,CR9B
160,CR9B
100,CR9B
82,CR9B
201,CR9B
79,CR9B
101,CR9B
67,CR9B
127,CR9B
79,CR9B
126,CR9B
70,CR9B
88,CR9B
103,CR9B
127,CR9B
81,CR9B
125,CR9B
81,CR9B
88,CR9B
100,CR9B
260,CR9B
92,CR9B
103,CR9B
254,CR9B
106,CR9B
66,CR9B
78,CR9B
92,CR9B
92,CR9B
89,CR9B
65,CR9B
97,CR9B
135,CR9B
78,CR9B
77,CR9B
66,CR9B
110,CR9B
120,CR9B
68,CR9B
221,CR9B
116,CR9B
154,CR9B
91,CR9B
65,CR9B
62,CR9B
70,CR9B
97,CR9B
89,CR9B
113,CR9B
97,CR9B
67,CR9B
192,CR9B
73,CR9B
72,CR9B
90,CR9B
145,CR9B
71,CR9B
86,CR9B
77,CR9B
170,CR9B
95,CR9B
86,CR9B
100,CR9B
71,CR9B
174,CR9B
93,CR9B
71,CR9B
155,CR9B
72,CR9B
58,CR9B
94,CR9B
87,CR9B
79,CR9B
149,CR9B
80,CR9B
103,CR9B
72,CR9B
136,CR9B
68,CR9B
67,CR9B
146,CR9B
172,CR9B
127,CR9B
81,CR9B
111,CR9B
91,CR9B
73,CR9B
105,CR9B
93,CR9B
62,CR9B
144,CR9B
65,CR9B
217,CR9B
89,CR9B
94,CR9B
98,CR9B
80,CR9B
126,CR9B
73,CR9B
153,CR9B
248,CR9B
65,CR9B
92,CR9B
127,CR9B
70,CR9B
233,CR9B
136,CR9B
122,CR9B
84,CR9B
98,CR9B
132,CR9B
63,CR9B
68,CR9B
196,CR9B
125,CR9B
130,CR9B
94,CR9B
73,CR9B
62,CR9B
96,CR9B
153,CR9B
123,CR9B
111,CR9B
159,CR9B
90,CR9B
137,CR9B
92,CR9B
69,CR9B
136,CR9B
93,CR9B
86,CR9B
66,CR9B
120,CR9B
121,CR9B
152,CR9B
111,CR9B
85,CR9B
113,CR9B
123,CR9B
87,CR9B
71,CR9B
63,CR9B
98,CR9B
114,CR9B
78,CR9B
459,CR9B
142,CR9B
121,CR9B
68,CR9B
187,CR9B
184,CR9B
144,CR9B
180,CR9B
78,CR9B
116,CR9B
102,CR9B
101,CR9B
84,CR9B
62,CR9B
194,CR9B
194,CR9B
67,CR9B
97,CR9B
81,CR9B
240,CR9B
213,CR9B
321,CR9B
74,CR9B
76,CR9B
259,CR9B
77,CR9B
121,CR9B
101,CR9B
81,CR9B
68,CR9B
89,CR9B
77,CR9B
115,CR9B
75,CR9B
83,CR9B
71,CR9B
105,CR9B
82,CR9B
84,CR9B
140,CR9B
176,CR9B
135,CR10B
130,CR10B
91,CR10B
87,CR10B
132,CR10B
77,CR10B
66,CR10B
85,CR10B
65,CR10B
78,CR10B
70,CR10B
75,CR10B
77,CR10B
68,CR10B
119,CR10B
77,CR10B
88,CR10B
117,CR10B
60,CR10B
61,CR10B
122,CR10B
98,CR10B
103,CR10B
61,CR10B
131,CR10B
65,CR10B
87,CR10B
78,CR10B
124,CR10B
79,CR10B
71,CR10B
129,CR10B
78,CR10B
66,CR10B
67,CR10B
95,CR10B
68,CR10B
76,CR10B
189,CR10B
131,CR10B
105,CR10B
67,CR10B
62,CR10B
60,CR10B
121,CR10B
77,CR10B
69,CR10B
130,CR10B
90,CR10B
75,CR10B
88,CR10B
71,CR10B
60,CR10B
64,CR10B
69,CR10B
84,CR10B
75,CR10B
88,CR10B
