time,crd
23,CR7A
20,CR7A
23,CR7A
14,CR7A
14,CR7A
18,CR7A
80,CR7A
30,CR7A
17,CR7A
25,CR7A
14,CR7A
19,CR7A
53,CR7A
16,CR7A
24,CR7A
16,CR7A
16,CR7A
24,CR7A
13,CR7A
23,CR7A
14,CR7A
18,CR7A
12,CR7A
19,CR7A
17,CR7A
21,CR7A
20,CR7A
26,CR7A
29,CR7A
24,CR7A
19,CR7A
32,CR7A
15,CR7A
21,CR7A
187,CR7A
20,CR7A
25,CR7A
20,CR7A
22,CR7A
19,CR7A
26,CR7A
25,CR7A
31,CR7A
37,CR7A
39,CR7A
22,CR7A
20,CR7A
19,CR7A
17,CR7A
18,CR7A
15,CR7A
20,CR7A
14,CR7A
22,CR7A
19,CR7A
12,CR7A
40,CR7A
15,CR7A
28,CR7A
21,CR7A
23,CR7A
31,CR7A
30,CR7A
21,CR7A
19,CR7A
16,CR7A
28,CR7A
18,CR7A
31,CR7A
25,CR7A
60,CR7A
15,CR7A
21,CR7A
22,CR7A
17,CR7A
34,CR7A
20,CR7A
15,CR7A
13,CR7B
59,CR7B
20,CR7B
20,CR7B
15,CR7B
35,CR7B
16,CR7B
21,CR7B
35,CR7B
18,CR7B
14,CR7B
37,CR7B
26,CR7B
16,CR7B
30,CR7B
14,CR7B
39,CR7B
22,CR7B
31,CR7B
17,CR7B
24,CR7B
32,CR7B
18,CR7B
74,CR7B
24,CR7B
20,CR7B
12,CR7B
13,CR7B
21,CR7B
19,CR7B
18,CR7B
21,CR7B
20,CR7B
17,CR7B
24,CR7B
24,CR7B
22,CR7B
21,CR7B
21,CR7B
20,CR7B
14,CR7B
6141,CR7B
19,CR7B
19,CR7B
19,CR7B
26,CR7B
25,CR7B
17,CR7B
21,CR7B
25,CR7B
20,CR7B
38,CR7B
15,CR7B
20,CR7B
22,CR7B
21,CR7B
22,CR7B
19,CR7B
34,CR7B
19,CR7B
31,CR7B
27,CR7B
21,CR7B
30,CR7B
26,CR7B
25,CR7B
24,CR7B
24,CR7B
20,CR7B
27,CR7B
21,CR7B
24,CR7B
26,CR7B
21,CR7B
42,CR7B
23,CR7B
20,CR7B
21,CR7B
27,CR7B
16,CR7B
86,CR7B
18,CR7B
26,CR7B
13,CR7B
34,CR7B
23,CR7B
28,CR7B
18,CR7B
20,CR7B
39,CR7B
23,CR7B
39,CR7B
25,CR7B
18,CR7B
72,CR7B
23,CR7B
25,CR7B
21,CR7B
27,CR7B
18,CR7B
17,CR7B
38,CR7B
22,CR7B
26,CR7B
50,CR7B
24,CR7B
30,CR7B
23,CR7B
43,CR7B
17,CR7B
25,CR7B
18,CR7B
22,CR7B
26,CR7B
26,CR7B
14,CR7B
26,CR7B
20,CR7B
23,CR7B
161,CR7B
23,CR7B
32,CR7B
19,CR7B
21,CR7B
20,CR7B
15,CR7B
20,CR7B
14,CR7B
29,CR7B
25,CR7B
22,CR7B
25,CR7B
14,CR7B
27,CR7B
22,CR7B
22,CR7B
23,CR7B
13,CR7B
31,CR7B
29,CR7B
14,CR7B
20,CR7B
20,CR7B
26,CR7B
26,CR7B
22,CR7B
24,CR7B
25,CR7B
26,CR7B
15,CR7B
22,CR7B
19,CR7B
17,CR7B
24,CR7B
36,CR7B
17,CR7B
13,CR7B
25,CR7B
20,CR7B
19,CR7B
13,CR7B
21,CR7B
34,CR7B
23,CR7B
40,CR7B
28,CR7B
24,CR7B
14,CR7B
23,CR7B
18,CR7B
14,CR7B
23,CR7B
20,CR7B
19,CR7B
25,CR7B
39,CR7B
14,CR7B
22,CR7B
21,CR7B
23,CR7B
19,CR7B
18,CR7B
15,CR7B
21,CR7B
14,CR7B
53,CR7B
15,CR7B
27,CR7B
40,CR7B
33,CR7B
16,CR7B
25,CR7B
117,CR7B
20,CR7B
17,CR7B
34,CR7B
24,CR7B
25,CR7B
33,CR7B
25,CR7B
31,CR7B
17,CR7B
73,CR7B
25,CR7B
15,CR7B
19,CR7B
32,CR7B
31,CR7B
25,CR7B
21,CR7B
20,CR7B
26,CR7B
20,CR7B
24,CR7B
18,CR7B
24,CR7B
15,CR7B
35,CR7B
24,CR7B
22,CR7B
21,CR7B
56,CR7B
19,CR7B
18,CR7B
19,CR7B
18,CR7B
20,CR7B
15,CR7B
24,CR7B
20,CR7B
20,CR7B
19,CR7B
36,CR7B
20,CR7B
26,CR7B
17,CR7B
18,CR7B
16,CR7B
25,CR7B
15,CR7B
24,CR7B
22,CR7B
19,CR7B
16,CR7B
15,CR7B
15,CR7B
36,CR7B
19,CR7B
25,CR7B
20,CR7B
20,CR7B
19,CR7B
14,CR7B
31,CR7B
14,CR7B
20,CR7B
25,CR7B
22,CR7B
19,CR7B
30,CR7B
36,CR7B
40,CR7B
25,CR7B
22,CR7B
19,CR7B
25,CR7B
23,CR7B
23,CR7B
24,CR7B
23,CR7B
18,CR7B
26,CR7B
19,CR7B
18,CR7B
25,CR7B
23,CR7B
22,CR7B
25,CR7B
19,CR7B
18,CR7B
14,CR7B
23,CR7B
18,CR7B
23,CR7B
18,CR7B
24,CR7B
14,CR7B
22,CR7B
26,CR7B
22,CR7B
20,CR7B
22,CR7B
34,CR7B
20,CR7B
30,CR7B
32,CR7B
20,CR7B
20,CR7B
25,CR7B
37,CR7B
16,CR7B
77,CR7B
24,CR7B
31,CR7B
27,CR7B
16,CR7B
28,CR7B
26,CR7B
21,CR7B
21,CR7B
20,CR7B
12,CR7B
27,CR7B
67,CR7B
18,CR7B
24,CR7B
15,CR7B
26,CR7B
14,CR7B
15,CR7B
42,CR7B
182,CR7B
15,CR7B
26,CR7B
172,CR7B
22,CR7B
14,CR7B
20,CR7B
22,CR7B
25,CR7B
18,CR7B
23,CR7B
40,CR7B
21,CR7B
23,CR7B
25,CR7B
29,CR7B
31,CR7B
14,CR7B
18,CR7B
14,CR7B
21,CR7B
22,CR7B
22,CR7B
22,CR7B
13,CR7B
18,CR7B
139,CR7B
20,CR7B
20,CR7B
21,CR7B
22,CR7B
18,CR7B
22,CR7B
19,CR7B
23,CR7B
33,CR7B
20,CR7B
13,CR7B
24,CR7B
14,CR7B
176,CR7B
81,CR7B
15,CR7B
22,CR7B
20,CR7B
13,CR7B
22,CR7B
13,CR7B
27,CR7B
23,CR7B
20,CR7B
287,CR8A
144,CR8A
29,CR8A
380,CR8A
70,CR8A
206,CR8A
230,CR8A
179,CR8A
367,CR8A
223,CR8A
20060,CR8A
366,CR8A
4701,CR8A
262,CR8A
317,CR8A
697,CR8A
706,CR8A
285,CR8A
35,CR8A
22,CR8A
91,CR8A
1060,CR8A
21,CR8A
18,CR8A
28,CR8A
55,CR8A
814,CR8A
102,CR8A
473,CR8A
3311,CR8A
1773,CR8A
185,CR8A
30,CR8A
93,CR8A
394,CR8A
30,CR8A
150642,CR8A
79,CR8A
9675,CR8A
18,CR8A
21,CR8A
114,CR8A
126,CR8A
2594,CR8A
167,CR8A
14,CR8A
4260,CR8A
1194,CR8A
893,CR8A
1529,CR8A
14,CR8A
27,CR8A
32,CR8A
14804,CR8A
337,CR8A
22,CR8A
163,CR8A
196,CR8A
362,CR8A
226,CR8A
254,CR8A
25,CR8A
97,CR8A
343,CR8A
141,CR8A
102,CR8A
1441,CR8A
401,CR8A
441,CR8A
640,CR8A
44,CR8A
53,CR8A
85,CR8A
287,CR8A
210,CR8A
25039,CR8A
225,CR8A
1879,CR8A
328,CR8A
147,CR8A
21,CR8A
35,CR8A
1497,CR8A
15,CR8A
19,CR8A
19,CR8A
189,CR8B
90,CR8B
39,CR8B
19,CR8B
22,CR8B
34,CR8B
14,CR8B
3692,CR8B
23,CR8B
25,CR8B
36,CR8B
18,CR8B
23,CR8B
20,CR8B
54,CR8B
20,CR8B
21,CR8B
28,CR8B
18,CR8B
22,CR8B
21,CR8B
118,CR8B
28,CR8B
30,CR8B
17,CR8B
17,CR8B
1733,CR8B
16,CR8B
17,CR8B
25,CR8B
1216,CR8B
634,CR8B
14,CR8B
31,CR8B
22,CR8B
18,CR8B
20,CR8B
121,CR8B
20,CR8B
20,CR8B
20,CR8B
24,CR8B
79,CR8B
19,CR8B
20,CR8B
795,CR8B
27,CR8B
21,CR8B
18,CR8B
498,CR8B
20,CR8B
26,CR8B
20,CR8B
27,CR8B
19,CR8B
36,CR8B
34,CR8B
23,CR8B
36,CR8B
135,CR8B
54,CR8B
25,CR8B
19390,CR8B
24,CR8B
25,CR8B
26,CR8B
36,CR8B
22,CR8B
23,CR8B
214,CR8B
238,CR8B
16,CR8B
14,CR8B
20,CR8B
22,CR8B
18,CR8B
25,CR8B
38,CR8B
54,CR8B
13,CR8B
35,CR8B
33,CR8B
21,CR8B
79,CR8B
26,CR8B
24,CR8B
161,CR8B
16,CR8B
22,CR8B
1726,CR8B
4167,CR8B
22,CR8B
42,CR8B
26,CR8B
25,CR8B
21,CR8B
3938,CR8B
31,CR8B
20,CR8B
22,CR8B
234,CR8B
20,CR8B
62,CR8B
28,CR8B
24,CR8B
24,CR8B
19,CR8B
19,CR8B
18,CR8B
20,CR8B
17,CR8B
18,CR8B
23,CR8B
14,CR8B
20,CR8B
13,CR8B
55,CR8B
23,CR8B
32,CR8B
29,CR8B
23,CR8B
25,CR8B
18,CR8B
34,CR8B
13,CR8B
33,CR8B
24,CR8B
17,CR8B
17,CR8B
75,CR8B
23,CR8B
45,CR8B
24,CR8B
20,CR8B
24,CR8B
27,CR8B
22,CR8B
41,CR8B
696,CR8B
22,CR8B
24,CR8B
23,CR8B
26,CR8B
35,CR8B
16,CR8B
32,CR8B
24,CR8B
19,CR8B
35,CR8B
298,CR8B
24,CR8B
22,CR8B
30,CR8B
21,CR8B
20,CR8B
27,CR8B
30,CR8B
19,CR8B
23,CR8B
16,CR8B
14,CR8B
22,CR8B
29,CR8B
21,CR8B
16,CR8B
20,CR8B
25,CR8B
18,CR8B
174,CR8B
21,CR8B
23,CR8B
540,CR8B
25,CR8B
343,CR8B
32,CR8B
53,CR8B
23,CR8B
17,CR8B
16,CR8B
20,CR8B
30,CR8B
39,CR8B
53,CR8B
25,CR8B
81,CR8B
22,CR8B
436,CR8B
28,CR8B
24,CR8B
20,CR8B
811,CR8B
20,CR8B
28,CR8B
14,CR8B
556,CR8B
27,CR8B
20,CR8B
25,CR8B
20,CR8B
24,CR8B
22,CR8B
25,CR8B
18,CR8B
20,CR8B
20,CR8B
219,CR8B
584,CR8B
23,CR8B
23,CR8B
22,CR8B
19,CR8B
15,CR8B
360,CR8B
20,CR8B
16,CR8B
23,CR8B
30,CR8B
21,CR8B
20,CR8B
16,CR8B
26,CR8B
24,CR8B
24,CR8B
980,CR8B
18,CR8B
31,CR8B
1264,CR8B
21,CR8B
16,CR8B
395,CR8B
26,CR8B
25,CR8B
17,CR8B
289,CR8B
14,CR8B
234,CR8B
22,CR8B
16,CR8B
22,CR8B
20,CR8B
30,CR8B
15,CR8B
12,CR8B
26,CR8B
20,CR8B
15,CR8B
13,CR8B
22,CR8B
34,CR8B
38,CR8B
24,CR8B
38,CR8B
17,CR8B
323,CR8B
19,CR8B
25,CR8B
20,CR8B
24,CR8B
31,CR8B
219,CR8B
27,CR8B
25,CR8B
140,CR8B
23,CR8B
19,CR8B
15,CR8B
39,CR8B
16,CR8B
20,CR8B
27,CR8B
42,CR8B
23,CR8B
23,CR8B
14,CR8B
23,CR8B
13,CR8B
14,CR8B
19,CR8B
23,CR8B
19,CR8B
26,CR8B
15,CR8B
27,CR8B
14,CR8B
24,CR8B
21,CR8B
81,CR8B
25,CR8B
253,CR8B
200,CR8B
95,CR8B
25,CR8B
24,CR8B
241,CR8B
14,CR8B
26,CR8B
27,CR8B
14,CR8B
18,CR8B
37,CR8B
1036,CR8B
32,CR8B
29,CR8B
21,CR8B
14,CR8B
23,CR8B
31,CR8B
85,CR8B
22,CR8B
23,CR8B
23,CR8B
309,CR8B
25866,CR8B
33,CR8B
23,CR8B
27,CR8B
18,CR8B
27,CR8B
452,CR8B
21,CR8B
24,CR8B
15,CR8B
24,CR8B
26,CR8B
37,CR8B
50,CR8B
27,CR8B
21,CR8B
23,CR8B
32,CR8B
26,CR8B
35,CR8B
30,CR8B
26,CR8B
15,CR8B
30,CR8B
15,CR8B
23,CR8B
28,CR8B
22,CR8B
38,CR8B
317,CR8B
16,CR8B
28,CR8B
27,CR8B
23,CR8B
14,CR8B
17,CR8B
20,CR8B
13,CR8B
24,CR8B
23,CR8B
27,CR8B
337,CR8B
27,CR8B
36,CR8B
270,CR8B
24122,CR8B
24,CR8B
22,CR8B
940,CR8B
16,CR8B
28,CR8B
28,CR8B
30,CR8B
26,CR8B
22,CR8B
21,CR8B
126,CR8B
44,CR8B
24,CR8B
27,CR8B
37,CR8B
17,CR8B
23,CR8B
15,CR8B
19,CR8B
27,CR8B
26,CR8B
32,CR8B
514,CR8B
26,CR8B
40,CR8B
22,CR8B
23,CR8B
29,CR8B
21,CR8B
117,CR8B
18,CR8B
24,CR8B
15,CR8B
30,CR8B
29,CR8B
34,CR8B
294,CR8B
25,CR8B
42,CR8B
128,CR8B
14,CR8B
2452,CR8B
37,CR8B
66,CR8B
65,CR8B
75,CR8B
86,CR8B
28,CR8B
45,CR8B
21,CR8B
16,CR8B
27,CR8B
2987,CR8B
24,CR8B
1104,CR8B
24,CR8B
23,CR8B
2240,CR8B
24,CR8B
22,CR8B
39,CR8B
19,CR8B
27,CR8B
24,CR8B
24,CR8B
46,CR8B
21,CR8B
25,CR8B
21,CR8B
24,CR8B
20,CR8B
20,CR8B
17,CR8B
17,CR8B
24,CR8B
13,CR8B
28,CR8B
14,CR8B
44,CR8B
32,CR8B
16,CR8B
24,CR8B
30,CR8B
19,CR8B
13,CR8B
85,CR8B
20,CR8B
17,CR8B
29,CR8B
22,CR8B
19,CR8B
26,CR8B
31,CR8B
593,CR9A
75,CR9A
189,CR9A
209,CR9A
195,CR9A
63,CR9A
53,CR9A
124,CR9A
63,CR9A
41,CR9A
43,CR9A
467,CR9A
230,CR9A
142,CR9A
112,CR9A
254,CR9A
72,CR9A
274,CR9A
35,CR9A
155,CR9A
122,CR9A
100,CR9A
126,CR9A
52,CR9A
50,CR9A
55,CR9A
58,CR9A
59,CR9A
80,CR9A
54,CR9A
61,CR9A
193,CR9A
44,CR9A
109,CR9A
71,CR9A
92,CR9A
71,CR9A
77,CR9A
59,CR9A
56,CR9A
60,CR9A
56,CR9A
54,CR9A
64,CR9A
58,CR9A
97,CR9A
47,CR9A
58,CR9A
76,CR9A
74,CR9A
56,CR9A
86,CR9A
533,CR9A
53,CR9A
95,CR9A
73,CR9A
548,CR9A
54,CR9A
315,CR9A
44,CR9A
79,CR9A
66,CR9A
74,CR9A
61,CR9A
612,CR9A
630,CR9A
70,CR9A
314,CR9A
64,CR9A
133,CR9A
79,CR9A
63,CR9A
142,CR9A
149,CR9A
89,CR9A
623,CR9A
39,CR9A
57,CR9A
178,CR9A
505,CR9A
72,CR9A
158,CR9A
428,CR9A
58,CR9A
463,CR9A
160,CR9A
317,CR9A
53,CR9A
45,CR9A
81,CR9A
23,CR9A
42,CR9A
247,CR9A
55,CR9A
146,CR9A
163,CR9A
68,CR9A
48,CR9A
81,CR9A
75,CR9A
69,CR9A
39,CR9A
49,CR9A
43,CR9A
58,CR9A
107,CR9A
680,CR9A
476,CR9A
58,CR9A
461,CR9A
68,CR9A
15,CR9A
84,CR9A
58,CR9A
99,CR9A
162,CR9A
59,CR9A
227,CR9A
110,CR9A
102,CR9A
192,CR9A
54,CR9A
120,CR9A
118,CR9A
134,CR9A
176,CR9A
59,CR9A
288,CR9A
84,CR9A
67,CR9A
64,CR9A
172,CR9A
267,CR9A
148,CR9A
41,CR9A
89,CR9A
114,CR9A
38,CR9A
63,CR9A
59,CR9A
39,CR9A
600,CR9A
73,CR9A
184,CR9A
81,CR9A
109,CR9A
75,CR9A
92,CR9A
72,CR9A
57,CR9A
157,CR9A
68,CR9A
64,CR9A
91,CR9A
54,CR9A
305,CR9A
85,CR9A
259,CR9A
49,CR9A
123,CR9A
160,CR9A
121,CR9A
58,CR9A
187,CR9A
951,CR9A
4713,CR9A
55,CR9A
130,CR9A
53,CR9A
142,CR9A
165,CR9A
115,CR9A
92,CR9A
213,CR9A
58,CR9A
88,CR9A
58,CR9A
47,CR9A
43,CR9A
111,CR9A
15,CR9A
197,CR9A
91,CR9A
131,CR9A
58,CR9A
60,CR9A
44,CR9A
100,CR9A
52,CR9A
453,CR9A
249,CR9A
156,CR9A
53,CR9A
51,CR9A
602,CR9A
222,CR9A
157,CR9A
250,CR9A
355,CR9A
70,CR9A
112,CR9A
92,CR9A
87,CR9A
194,CR9A
63,CR9A
70,CR9A
165,CR9A
45,CR9A
74,CR9A
58,CR9A
65,CR9A
65,CR9A
59,CR9A
66,CR9A
55,CR9A
90,CR9A
329,CR9A
130,CR9A
370,CR9A
72,CR9A
46,CR9A
351,CR9A
75,CR9A
44,CR9A
37,CR9A
88,CR9A
87,CR9A
326,CR9A
70,CR9A
558,CR9A
156,CR9A
44,CR9A
158,CR9A
97,CR9A
80,CR9A
92,CR9A
108,CR9A
14,CR9A
259,CR9A
170,CR9A
43,CR9A
61,CR9A
52,CR9A
76,CR9A
65,CR9A
89,CR9A
62,CR9A
41,CR9A
448,CR9A
70,CR9A
113,CR9A
206,CR9A
37,CR9A
150,CR9A
134,CR9A
152,CR9A
62,CR9A
27,CR9A
112,CR9A
48,CR9A
42,CR9A
91,CR9A
70,CR9A
49,CR9A
109,CR9A
357,CR9A
79,CR9A
64,CR9A
89,CR9A
492,CR9A
262,CR9A
644,CR9A
71,CR9A
55,CR9A
36,CR9A
58,CR9A
70,CR9A
70,CR9A
356,CR9A
173,CR9A
506,CR9A
89,CR9A
67,CR9A
69,CR9A
179,CR9A
70,CR9A
469,CR9A
65,CR9A
142,CR9A
41,CR9A
96,CR9A
46,CR9A
58,CR9A
215,CR9A
103,CR9A
87,CR9A
25,CR9B
337,CR9B
64,CR9B
239,CR9B
24,CR9B
23,CR9B
26,CR9B
54,CR9B
17,CR9B
22,CR9B
21,CR9B
170,CR9B
31,CR9B
59,CR9B
28,CR9B
25,CR9B
21,CR9B
34,CR9B
25,CR9B
31,CR9B
18,CR9B
144,CR9B
55,CR9B
169,CR9B
17,CR9B
26,CR9B
18,CR9B
33,CR9B
27,CR9B
19,CR9B
15,CR9B
24,CR9B
22,CR9B
16,CR9B
26,CR9B
365,CR9B
22,CR9B
22,CR9B
37,CR9B
20,CR9B
17,CR9B
22,CR9B
17,CR9B
44,CR9B
18,CR9B
23,CR9B
17,CR9B
24,CR9B
27,CR9B
20,CR9B
19,CR9B
25,CR9B
40,CR9B
24,CR9B
25,CR9B
27,CR9B
26,CR9B
18,CR9B
28,CR9B
25,CR9B
23,CR9B
15,CR9B
37,CR9B
30,CR9B
24,CR9B
195,CR9B
173,CR9B
28,CR9B
36,CR9B
32,CR9B
26,CR9B
175,CR9B
166,CR9B
20,CR9B
19,CR9B
26,CR9B
36,CR9B
24,CR9B
44,CR9B
28,CR9B
23,CR9B
28,CR9B
30,CR9B
17,CR9B
36,CR9B
16,CR9B
23,CR9B
46,CR9B
15,CR9B
71,CR9B
19,CR9B
16,CR9B
89,CR9B
37,CR9B
15,CR9B
24,CR9B
20,CR9B
54,CR9B
22,CR9B
39,CR9B
27,CR9B
17,CR9B
171,CR9B
93,CR9B
34,CR9B
23,CR9B
29,CR9B
50,CR9B
55,CR9B
89,CR9B
18,CR9B
218,CR9B
45,CR9B
25,CR9B
280,CR9B
24,CR9B
24,CR9B
15,CR9B
43,CR9B
16,CR9B
15,CR9B
23,CR9B
23,CR9B
24,CR9B
17,CR9B
23,CR9B
29,CR9B
26,CR9B
33,CR9B
27,CR9B
23,CR9B
17,CR9B
25,CR9B
105,CR9B
24,CR9B
22,CR9B
21,CR9B
134,CR9B
27,CR9B
33,CR9B
28,CR9B
16,CR9B
18,CR9B
30,CR9B
25,CR9B
22,CR9B
23,CR9B
20,CR9B
29,CR9B
22,CR9B
50,CR9B
229,CR9B
31,CR9B
23,CR9B
22,CR9B
20,CR9B
24,CR9B
28,CR9B
21,CR9B
42,CR9B
17,CR9B
20,CR9B
24,CR9B
165,CR9B
45,CR9B
22,CR9B
31,CR9B
52,CR9B
17,CR9B
54,CR9B
14,CR9B
25,CR9B
181,CR9B
23,CR9B
34,CR9B
24,CR9B
33,CR9B
25,CR9B
22,CR9B
15,CR9B
24,CR9B
23,CR9B
20,CR9B
52,CR9B
15,CR9B
133,CR9B
38,CR9B
28,CR9B
24,CR9B
116,CR9B
24,CR9B
18,CR9B
16,CR9B
14,CR9B
15,CR9B
23,CR9B
14,CR9B
15,CR9B
23,CR9B
30,CR9B
29,CR9B
93,CR9B
85,CR9B
30,CR9B
22,CR9B
27,CR9B
26,CR9B
23,CR9B
16,CR9B
16,CR9B
25,CR9B
19,CR9B
25,CR9B
25,CR9B
26,CR9B
40,CR9B
23,CR9B
33,CR9B
24,CR9B
114,CR9B
20,CR9B
85,CR9B
23,CR9B
26,CR9B
22,CR9B
21,CR9B
30,CR9B
22,CR9B
29,CR9B
25,CR9B
32,CR9B
22,CR9B
25,CR9B
22,CR9B
23,CR9B
22,CR9B
19,CR9B
24,CR9B
28,CR9B
19,CR9B
28,CR9B
18,CR9B
31,CR9B
18,CR9B
48,CR9B
34,CR9B
23,CR9B
29,CR9B
39,CR9B
19,CR9B
22,CR9B
27,CR9B
23,CR9B
74,CR9B
20,CR9B
16,CR9B
24,CR9B
23,CR9B
24,CR9B
150,CR9B
27,CR9B
14,CR9B
23,CR9B
15,CR9B
24,CR9B
25,CR9B
21,CR9B
24,CR9B
93,CR9B
24,CR9B
15,CR9B
17,CR9B
21,CR9B
17,CR9B
35,CR9B
14,CR9B
13,CR9B
23,CR9B
17,CR9B
89,CR9B
21,CR9B
28,CR9B
227,CR9B
37,CR9B
154,CR9B
24,CR9B
17,CR9B
15,CR9B
30,CR9B
22,CR9B
15,CR9B
22,CR9B
25,CR9B
23,CR9B
23,CR9B
223,CR9B
27,CR9B
20,CR9B
25,CR9B
25,CR9B
21,CR9B
27,CR9B
24,CR9B
27,CR9B
21,CR9B
23,CR9B
34,CR9B
21,CR9B
23,CR9B
22,CR9B
22,CR9B
459,CR9B
17,CR9B
79,CR9B
22,CR9B
55,CR9B
25,CR9B
20,CR9B
15,CR9B
71,CR9B
19,CR9B
28,CR9B
14,CR9B
71,CR9B
19,CR9B
137,CR9B
24,CR9B
16,CR9B
319,CR9B
41,CR9B
24,CR9B
29,CR9B
22,CR9B
44,CR9B
20,CR9B
26,CR9B
268,CR9B
26,CR9B
26,CR9B
24,CR9B
26,CR9B
37,CR9B
28,CR9B
154,CR9B
21,CR9B
20,CR9B
26,CR9B
39,CR9B
23,CR9B
22,CR9B
97,CR9B
23,CR9B
24,CR9B
21,CR9B
25,CR9B
74,CR9B
26,CR9B
24,CR9B
25,CR9B
37,CR9B
52,CR9B
25,CR9B
22,CR9B
26,CR9B
24,CR9B
245,CR9B
25,CR9B
19,CR9B
25,CR9B
82,CR9B
21,CR9B
25,CR9B
32,CR9B
25,CR9B
22,CR9B
81,CR9B
28,CR9B
20,CR9B
24,CR9B
38,CR9B
27,CR9B
23,CR9B
131,CR9B
23,CR9B
27,CR9B
24,CR9B
25,CR9B
30,CR9B
25,CR9B
24,CR9B
23,CR9B
25,CR9B
24,CR9B
29,CR9B
16,CR9B
232,CR9B
34,CR9B
25,CR9B
20,CR9B
26,CR9B
47,CR9B
35,CR9B
27,CR9B
23,CR9B
24,CR9B
25,CR9B
20,CR9B
24,CR9B
28,CR9B
33,CR9B
28,CR9B
24,CR9B
46,CR9B
22,CR9B
21,CR9B
25,CR9B
21,CR9B
26,CR9B
32,CR9B
24,CR9B
20,CR9B
25,CR9B
23,CR9B
27,CR9B
29,CR9B
23,CR9B
19,CR9B
24,CR9B
60,CR9B
20,CR9B
21,CR9B
21,CR9B
19,CR9B
27,CR9B
23,CR9B
19,CR9B
256,CR9B
21,CR9B
30,CR9B
23,CR9B
223,CR9B
20,CR9B
68,CR9B
23,CR9B
26,CR9B
31,CR9B
20,CR9B
15,CR9B
30,CR9B
25,CR9B
29,CR9B
21,CR9B
28,CR9B
38,CR9B
23,CR9B
17,CR9B
36,CR9B
21,CR9B
13,CR9B
29,CR9B
509,CR9B
20,CR9B
37,CR9B
34,CR9B
140,CR9B
20,CR9B
31,CR9B
28,CR9B
14,CR9B
17,CR9B
46,CR9B
18,CR9B
337,CR9B
26,CR9B
22,CR9B
22,CR9B
28,CR9B
22,CR9B
16,CR9B
16,CR9B
16,CR9B
20,CR9B
26,CR9B
45,CR9B
28,CR9B
22,CR9B
35,CR9B
28,CR9B
27,CR9B
37,CR9B
23,CR9B
20,CR9B
23,CR9B
27,CR9B
30,CR9B
19,CR9B
23,CR9B
23,CR9B
20,CR9B
22,CR9B
24,CR9B
22,CR9B
18,CR9B
29,CR9B
117,CR9B
17,CR9B
23,CR9B
30,CR9B
18,CR9B
13,CR9B
33,CR9B
24,CR9B
23,CR9B
13,CR9B
22,CR9B
34,CR9B
22,CR9B
18,CR9B
14,CR9B
96,CR9B
94,CR9B
16,CR9B
18,CR9B
31,CR9B
16,CR9B
77,CR9B
25,CR9B
28,CR9B
24,CR9B
22,CR9B
27,CR9B
17,CR9B
38,CR9B
31,CR9B
21,CR9B
19,CR9B
133,CR9B
94,CR9B
34,CR9B
14,CR9B
24,CR9B
20,CR9B
22,CR9B
61,CR9B
29,CR9B
94,CR9B
25,CR9B
21,CR9B
22,CR9B
25,CR9B
24,CR9B
63,CR9B
56,CR9B
28,CR9B
26,CR9B
19,CR9B
31,CR9B
21,CR9B
23,CR9B
26,CR9B
25,CR9B
21,CR9B
15,CR9B
16,CR9B
26,CR9B
133,CR9B
23,CR9B
24,CR9B
41,CR9B
22,CR9B
22,CR9B
24,CR9B
106,CR9B
25,CR9B
28,CR9B
18,CR9B
29,CR9B
50,CR9B
29,CR9B
22,CR9B
22,CR9B
21,CR9B
34,CR9B
24,CR9B
45,CR9B
28,CR9B
125,CR9B
21,CR9B
21,CR9B
21,CR9B
35,CR9B
24,CR9B
22,CR9B
30,CR9B
37,CR9B
160,CR9B
40,CR9B
33,CR9B
104,CR9B
20,CR9B
92,CR9B
16,CR9B
46,CR9B
22,CR9B
15,CR9B
24,CR9B
25,CR9B
13,CR9B
27,CR9B
21,CR9B
15,CR9B
22,CR9B
14,CR9B
22,CR9B
41,CR9B
21,CR9B
30,CR9B
43,CR9B
25,CR9B
374,CR9B
22,CR9B
31,CR9B
26,CR9B
26,CR9B
17,CR9B
37,CR9B
35,CR9B
17,CR9B
14,CR9B
28,CR9B
17,CR9B
14,CR9B
42,CR9B
17,CR9B
22,CR9B
25,CR9B
16,CR9B
14,CR9B
14,CR9B
35,CR9B
13,CR9B
16,CR9B
20,CR9B
32,CR9B
31,CR9B
21,CR9B
128,CR9B
31,CR9B
63,CR9B
27,CR9B
23,CR9B
102,CR9B
33,CR9B
32,CR9B
18,CR9B
32,CR9B
22,CR9B
331,CR9B
31,CR9B
22,CR9B
34,CR9B
26,CR9B
22,CR9B
30,CR9B
28,CR9B
20,CR9B
31,CR9B
82,CR9B
18,CR9B
15,CR9B
21,CR9B
20,CR9B
20,CR9B
22,CR9B
23,CR9B
31,CR9B
20,CR9B
19,CR9B
82,CR9B
18,CR9B
20,CR9B
115,CR9B
34,CR9B
16,CR9B
28,CR9B
15,CR9B
20,CR9B
51,CR9B
50,CR9B
16,CR9B
28,CR9B
24,CR9B
15,CR9B
114,CR9B
19,CR9B
116,CR9B
14,CR9B
18,CR9B
20,CR9B
26,CR9B
28,CR9B
54,CR9B
65,CR9B
21,CR9B
41,CR9B
88,CR9B
26,CR9B
18,CR9B
18,CR9B
21,CR9B
20,CR9B
