time,model_name,size
86,S2,10525
91,S2,10525
121,S2,10525
82,S2,10525
98,S2,10525
91,S2,10525
78,S2,10525
74,S2,10525
124,S2,10525
110,S2,10525
231,S2,10525
109,S2,10525
86,S2,10525
101,S2,10525
72,S2,10525
120,S2,10525
102,S2,10525
117,S2,10525
137,S2,10525
90,S2,10525
146,S2,10525
135,S2,10525
77,S2,10525
86,S2,10525
116,S2,10525
188,S2,10525
141,S2,10525
89,S2,10525
75,S2,10525
125,S2,10525
139,S2,10525
87,S2,10525
80,S2,10525
81,S2,10525
121,S2,10525
136,S2,10525
137,S2,10525
95,S2,10525
118,S2,10525
112,S2,10525
120,S2,10525
120,S2,10525
95,S2,10525
137,S2,10525
89,S2,10525
104,S2,10525
200,S2,10525
80,S2,10525
92,S2,10525
142,S2,10525
121,S2,10525
80,S2,10525
178,S2,10525
79,S2,10525
119,S2,10525
110,S2,10525
134,S2,10525
151,S2,10525
184,S2,10525
141,S2,10525
88,S2,10525
79,S2,10525
80,S2,10525
97,S2,10525
267,S2,10525
96,S2,10525
225,S2,10525
105,S2,10525
93,S2,10525
82,S2,10525
162,S2,10525
117,S2,10525
319,S2,10525
143,S2,10525
112,S2,10525
169,S2,10525
120,S2,10525
71,S2,10525
95,S2,10525
177,S2,10525
71,S2,10525
94,S2,10525
366,S2,10525
108,S2,10525
116,S2,10525
107,S2,10525
94,S2,10525
119,S2,10525
235,S2,10525
115,S2,10525
110,S2,10525
111,S2,10525
88,S2,10525
89,S2,10525
76,S2,10525
154,S2,10525
156,S2,10525
130,S2,10525
97,S2,10525
138,S2,10525
81,S2,10525
146,S2,10525
127,S2,10525
189,S2,10525
77,S2,10525
88,S2,10525
117,S2,10525
233,S2,10525
219,S2,10525
172,S2,10525
106,S2,10525
75,S2,10525
75,S2,10525
78,S2,10525
107,S2,10525
115,S2,10525
147,S2,10525
65,S2,10525
115,S2,10525
141,S2,10525
93,S2,10525
76,S2,10525
99,S2,10525
205,S2,10525
89,S2,10525
130,S2,10525
104,S2,10525
97,S2,10525
149,S2,10525
79,S2,10525
85,S2,10525
79,S2,10525
126,S2,10525
75,S2,10525
76,S2,10525
164,S2,10525
146,S2,10525
82,S2,10525
119,S2,10525
120,S2,10525
75,S2,10525
71,S2,10525
100,S2,10525
120,S2,10525
112,S2,10525
64,S2,10525
89,S2,10525
74,S2,10525
106,S2,10525
96,S2,10525
63,S2,10525
96,S2,10525
96,S2,10525
86,S2,10525
84,S2,10525
67,S2,10525
82,S2,10525
98,S2,10525
86,S2,10525
104,S2,10525
257,S2,10525
105,S2,10525
112,S2,10525
78,S2,10525
63,S2,10525
147,S2,10525
66,S2,10525
109,S2,10525
150,S2,10525
80,S2,10525
88,S2,10525
87,S2,10525
84,S2,10525
72,S2,10525
138,S2,10525
118,S2,10525
123,S2,10525
120,S2,10525
103,S2,10525
85,S2,10525
86,S2,10525
81,S2,10525
72,S2,10525
90,S2,10525
90,S2,10525
77,S2,10525
83,S2,10525
150,S2,10525
98,S2,10525
83,S2,10525
68,S2,10525
66,S2,10525
99,S2,10525
145,S2,10525
81,S2,10525
115,S2,10525
94,S2,10525
90,S2,10525
92,S2,10525
130,S2,10525
78,S2,10525
196,S2,10525
82,S2,10525
76,S2,10525
127,S2,10525
157,S2,10525
128,S2,10525
83,S2,10525
73,S2,10525
73,S2,10525
91,S2,10525
69,S2,10525
77,S2,10525
93,S2,10525
116,S2,10525
90,S2,10525
139,S2,10525
133,S2,10525
109,S2,10525
96,S2,10525
99,S2,10525
79,S2,10525
87,S2,10525
79,S2,10525
121,S2,10525
231,S2,10525
83,S2,10525
100,S2,10525
78,S2,10525
90,S2,10525
106,S2,10525
76,S2,10525
193,S2,10525
140,S2,10525
85,S2,10525
78,S2,10525
98,S2,10525
118,S2,10525
113,S2,10525
134,S2,10525
164,S2,10525
73,S2,10525
91,S2,10525
125,S2,10525
223,S2,10525
98,S2,10525
120,S2,10525
165,S2,10525
99,S2,10525
143,S2,10525
71,S2,10525
122,S2,10525
71,S2,10525
174,S2,10525
79,S2,10525
83,S2,10525
103,S2,10525
206,S2,10525
146,S2,10525
116,S2,10525
117,S2,10525
103,S2,10525
112,S2,10525
83,S2,10525
98,S2,10525
71,S2,10525
73,S2,10525
98,S2,10525
113,S2,10525
233,S2,10525
79,S2,10525
112,S2,10525
97,S2,10525
94,S2,10525
64,S2,10525
149,S2,10525
73,S2,10525
75,S2,10525
64,S2,10525
82,S2,10525
549,S2,10525
134,S2,10525
114,S2,10525
82,S2,10525
141,S2,10525
199,S2,10525
111,S2,10525
69,S2,10525
223,S2,10525
81,S2,10525
112,S2,10525
138,S2,10525
110,S2,10525
88,S2,10525
138,S2,10525
65,S2,10525
108,S2,10525
86,S2,10525
129,S2,10525
116,S2,10525
67,S2,10525
89,S2,10525
88,S2,10525
62,S2,10525
66,S2,10525
180,S2,10525
103,S2,10525
106,S2,10525
93,S2,10525
79,S2,10525
119,S2,10525
114,S2,10525
110,S2,10525
274,S2,10525
185,S2,10525
110,S2,10525
90,S2,10525
104,S2,10525
187,S2,10525
159,S2,10525
83,S2,10525
81,S2,10525
76,S2,10525
64,S2,10525
101,S2,10525
128,S2,10525
80,S2,10525
81,S2,10525
81,S2,10525
90,S2,10525
96,S2,10525
86,S2,10525
90,S2,10525
91,S2,10525
64,S2,10525
63,S2,10525
125,S2,10525
133,S2,10525
94,S2,10525
71,S2,10525
142,S2,10525
109,S2,10525
82,S2,10525
165,S2,10525
92,S2,10525
100,S2,10525
70,S2,10525
118,S2,10525
66,S2,10525
107,S2,10525
127,S2,10525
76,S2,10525
186,S2,10525
86,S2,10525
115,S2,10525
87,S2,10525
122,S2,10525
204,S2,10525
98,S2,10525
98,S2,10525
104,S2,10525
106,S2,10525
132,S2,10525
77,S2,10525
109,S2,10525
152,S2,10525
84,S2,10525
101,S2,10525
82,S2,10525
159,S2,10525
82,S2,10525
79,S2,10525
105,S2,10525
115,S2,10525
103,S2,10525
146,S2,10525
139,S2,10525
97,S2,10525
79,S2,10525
84,S2,10525
140,S2,10525
107,S2,10525
73,S2,10525
118,S2,10525
108,S2,10525
121,S2,10525
112,S2,10525
95,S2,10525
87,S2,10525
121,S2,10525
77,S2,10525
174,S2,10525
178,S2,10525
124,S2,10525
121,S2,10525
110,S2,10525
74,S2,10525
116,S2,10525
93,S2,10525
108,S2,10525
156,S2,10525
73,S2,10525
123,S2,10525
73,S2,10525
136,S2,10525
182,S2,10525
94,S2,10525
77,S2,10525
75,S2,10525
72,S2,10525
83,S2,10525
124,S2,10525
141,S2,10525
73,S2,10525
98,S2,10525
152,S2,10525
128,S2,10525
109,S2,10525
88,S2,10525
89,S2,10525
79,S2,10525
90,S2,10525
118,S2,10525
128,S2,10525
162,S2,10525
138,S2,10525
67,S2,10525
66,S2,10525
85,S2,10525
115,S2,10525
155,S2,10525
119,S2,10525
102,S2,10525
113,S2,10525
80,S2,10525
86,S2,10525
152,S2,10525
147,S2,10525
139,S2,10525
273,S2,10525
102,S2,10525
97,S2,10525
69,S2,10525
74,S2,10525
81,S2,10525
80,S2,10525
80,S2,10525
97,S2,10525
79,S2,10525
83,S2,10525
93,S2,10525
123,S2,10525
126,S2,10525
86,S2,10525
75,S2,10525
122,S2,10525
62,S2,10525
92,S2,10525
113,S2,10525
73,S2,10525
204,S2,10525
149,S2,10525
89,S2,10525
81,S2,10525
83,S2,10525
91,S2,10525
113,S2,10525
6,S3,21166
21,S3,21166
10,S3,21166
15,S3,21166
9,S3,21166
12,S3,21166
8,S3,21166
6,S3,21166
12,S3,21166
11,S3,21166
15,S3,21166
8,S3,21166
12,S3,21166
7,S3,21166
8,S3,21166
9,S3,21166
10,S3,21166
43,S3,21166
10,S3,21166
7,S3,21166
9,S3,21166
13,S3,21166
14,S3,21166
6,S3,21166
9,S3,21166
11,S3,21166
11,S3,21166
13,S3,21166
7,S3,21166
10,S3,21166
10,S3,21166
10,S3,21166
7,S3,21166
9,S3,21166
16,S3,21166
9,S3,21166
13,S3,21166
7,S3,21166
6,S3,21166
9,S3,21166
8,S3,21166
12,S3,21166
20,S3,21166
6,S3,21166
6,S3,21166
13,S3,21166
9,S3,21166
11,S3,21166
12,S3,21166
12,S3,21166
10,S3,21166
13,S3,21166
8,S3,21166
9,S3,21166
6,S3,21166
8,S3,21166
9,S3,21166
8,S3,21166
14,S3,21166
13,S3,21166
7,S3,21166
15,S3,21166
10,S3,21166
13,S3,21166
14,S3,21166
18,S3,21166
9,S3,21166
10,S3,21166
9,S3,21166
13,S3,21166
12,S3,21166
15,S3,21166
6,S3,21166
9,S3,21166
10,S3,21166
11,S3,21166
9,S3,21166
11,S3,21166
14,S3,21166
10,S3,21166
4,S3,21166
7,S3,21166
17,S3,21166
8,S3,21166
10,S3,21166
10,S3,21166
54,S3,21166
56,S3,21166
87,S3,21166
82,S3,21166
51,S3,21166
55,S3,21166
52,S3,21166
78,S3,21166
68,S3,21166
290,S3,21166
59,S3,21166
71,S3,21166
45,S3,21166
98,S3,21166
88,S3,21166
74,S3,21166
55,S3,21166
64,S3,21166
46,S3,21166
56,S3,21166
66,S3,21166
73,S3,21166
98,S3,21166
53,S3,21166
59,S3,21166
47,S3,21166
42,S3,21166
44,S3,21166
40,S3,21166
46,S3,21166
62,S3,21166
69,S3,21166
75,S3,21166
167,S3,21166
46,S3,21166
56,S3,21166
114,S3,21166
68,S3,21166
58,S3,21166
56,S3,21166
50,S3,21166
71,S3,21166
54,S3,21166
59,S3,21166
78,S3,21166
80,S3,21166
42,S3,21166
59,S3,21166
43,S3,21166
55,S3,21166
89,S3,21166
43,S3,21166
151,S3,21166
41,S3,21166
87,S3,21166
47,S3,21166
90,S3,21166
73,S3,21166
69,S3,21166
115,S3,21166
93,S3,21166
63,S3,21166
76,S3,21166
56,S3,21166
115,S3,21166
41,S3,21166
64,S3,21166
65,S3,21166
185,S3,21166
189,S3,21166
336,S3,21166
270,S3,21166
289,S3,21166
192,S3,21166
266,S3,21166
141,S3,21166
128,S3,21166
344,S3,21166
132,S3,21166
129,S3,21166
293,S3,21166
219,S3,21166
271,S3,21166
181,S3,21166
393,S3,21166
651,S3,21166
334,S3,21166
292,S3,21166
249,S3,21166
256,S3,21166
358,S3,21166
161,S3,21166
186,S3,21166
247,S3,21166
236,S3,21166
301,S3,21166
195,S3,21166
133,S3,21166
204,S3,21166
261,S3,21166
152,S3,21166
231,S3,21166
181,S3,21166
283,S3,21166
129,S3,21166
251,S3,21166
130,S3,21166
327,S3,21166
133,S3,21166
241,S3,21166
167,S3,21166
194,S3,21166
202,S3,21166
187,S3,21166
211,S3,21166
187,S3,21166
324,S3,21166
321,S3,21166
304,S3,21166
128,S3,21166
270,S3,21166
290,S3,21166
341,S3,21166
231,S3,21166
275,S3,21166
220,S3,21166
469,S3,21166
175,S3,21166
145,S3,21166
208,S3,21166
301,S3,21166
148,S3,21166
168,S3,21166
92,S3,21166
106,S3,21166
328,S3,21166
99,S3,21166
96,S3,21166
138,S3,21166
124,S3,21166
167,S3,21166
175,S3,21166
96,S3,21166
141,S3,21166
204,S3,21166
178,S3,21166
232,S3,21166
107,S3,21166
117,S3,21166
136,S3,21166
271,S3,21166
95,S3,21166
149,S3,21166
165,S3,21166
141,S3,21166
90,S3,21166
145,S3,21166
109,S3,21166
155,S3,21166
217,S3,21166
149,S3,21166
224,S3,21166
166,S3,21166
167,S3,21166
182,S3,21166
168,S3,21166
98,S3,21166
141,S3,21166
178,S3,21166
104,S3,21166
95,S3,21166
123,S3,21166
108,S3,21166
128,S3,21166
107,S3,21166
214,S3,21166
175,S3,21166
215,S3,21166
119,S3,21166
253,S3,21166
305,S3,21166
270,S3,21166
399,S3,21166
174,S3,21166
249,S3,21166
213,S3,21166
335,S3,21166
361,S3,21166
161,S3,21166
158,S3,21166
276,S3,21166
230,S3,21166
239,S3,21166
607,S3,21166
271,S3,21166
173,S3,21166
172,S3,21166
287,S3,21166
390,S3,21166
317,S3,21166
373,S3,21166
270,S3,21166
259,S3,21166
163,S3,21166
238,S3,21166
179,S3,21166
173,S3,21166
300,S3,21166
159,S3,21166
282,S3,21166
248,S3,21166
239,S3,21166
181,S3,21166
268,S3,21166
265,S3,21166
232,S3,21166
429,S3,21166
247,S3,21166
286,S3,21166
433,S3,21166
178,S3,21166
306,S3,21166
299,S3,21166
169,S3,21166
456,S3,21166
331,S3,21166
356,S3,21166
383,S3,21166
329,S3,21166
217,S3,21166
361,S3,21166
734,S3,21166
153,S3,21166
188,S3,21166
272,S3,21166
178,S3,21166
364,S3,21166
248,S3,21166
173,S3,21166
163,S3,21166
255,S3,21166
281,S3,21166
246,S3,21166
385,S3,21166
315,S3,21166
211,S3,21166
336,S3,21166
258,S3,21166
208,S3,21166
271,S3,21166
320,S3,21166
253,S3,21166
238,S3,21166
204,S3,21166
176,S3,21166
275,S3,21166
257,S3,21166
158,S3,21166
200,S3,21166
210,S3,21166
280,S3,21166
285,S3,21166
331,S3,21166
164,S3,21166
169,S3,21166
360,S3,21166
339,S3,21166
248,S3,21166
395,S3,21166
342,S3,21166
350,S3,21166
403,S3,21166
407,S3,21166
162,S3,21166
223,S3,21166
446,S3,21166
410,S3,21166
76,S3,21166
116,S3,21166
73,S3,21166
84,S3,21166
114,S3,21166
50,S3,21166
144,S3,21166
176,S3,21166
182,S3,21166
145,S3,21166
80,S3,21166
91,S3,21166
147,S3,21166
58,S3,21166
79,S3,21166
61,S3,21166
58,S3,21166
122,S3,21166
71,S3,21166
53,S3,21166
84,S3,21166
95,S3,21166
132,S3,21166
63,S3,21166
80,S3,21166
155,S3,21166
85,S3,21166
61,S3,21166
102,S3,21166
61,S3,21166
60,S3,21166
46,S3,21166
74,S3,21166
84,S3,21166
152,S3,21166
126,S3,21166
50,S3,21166
95,S3,21166
114,S3,21166
65,S3,21166
61,S3,21166
96,S3,21166
67,S3,21166
75,S3,21166
97,S3,21166
86,S3,21166
136,S3,21166
116,S3,21166
101,S3,21166
110,S3,21166
124,S3,21166
105,S3,21166
188,S3,21166
50,S3,21166
114,S3,21166
84,S3,21166
76,S3,21166
84,S3,21166
92,S3,21166
135,S3,21166
82,S3,21166
41,S3,21166
103,S3,21166
142,S3,21166
67,S3,21166
112,S3,21166
75,S3,21166
93,S3,21166
95,S3,21166
46,S3,21166
48,S3,21166
108,S3,21166
64,S3,21166
47,S3,21166
69,S3,21166
88,S3,21166
59,S3,21166
76,S3,21166
43,S3,21166
68,S3,21166
48,S3,21166
54,S3,21166
53,S3,21166
59,S3,21166
129,S3,21166
122,S3,21166
67,S3,21166
130,S3,21166
59,S3,21166
66,S3,21166
69,S3,21166
49,S3,21166
50,S3,21166
88,S3,21166
146,S3,21166
92,S3,21166
51,S3,21166
75,S3,21166
54,S3,21166
138,S3,21166
76,S3,21166
78,S3,21166
51,S3,21166
73,S3,21166
66,S3,21166
92,S3,21166
95,S3,21166
50,S3,21166
94,S3,21166
68,S3,21166
54,S3,21166
83,S3,21166
94,S3,21166
95,S3,21166
45,S3,21166
76,S3,21166
74,S3,21166
68,S3,21166
79,S3,21166
57,S3,21166
48,S3,21166
69,S3,21166
118,S3,21166
71,S3,21166
195,S3,21166
240,S3,21166
184,S3,21166
179,S3,21166
198,S3,21166
265,S3,21166
202,S3,21166
107,S3,21166
649,S3,21166
157,S3,21166
6,S3,21166
126,S3,21166
10,S3,21166
4,S3,21166
7,S3,21166
6,S3,21166
4,S3,21166
5,S3,21166
4,S3,21166
4,S3,21166
7,S3,21166
11,S3,21166
8,S3,21166
16,S3,21166
7,S3,21166
6,S3,21166
5,S3,21166
4,S3,21166
10,S3,21166
9,S3,21166
7,S3,21166
10,S3,21166
14,S3,21166
6,S3,21166
7,S3,21166
7,S3,21166
14,S3,21166
7,S3,21166
3,S3,21166
7,S3,21166
7,S3,21166
7,S3,21166
12,S3,21166
8,S3,21166
8,S3,21166
7,S3,21166
13,S3,21166
5,S3,21166
6,S3,21166
5,S3,21166
7,S3,21166
7,S3,21166
18,S3,21166
8,S3,21166
12,S3,21166
6,S3,21166
6,S3,21166
7,S3,21166
8,S3,21166
8,S3,21166
10,S3,21166
8,S3,21166
13,S3,21166
7,S3,21166
9,S3,21166
7,S3,21166
5,S3,21166
9,S3,21166
9,S3,21166
4,S3,21166
6,S3,21166
7,S3,21166
7,S3,21166
6,S3,21166
7,S3,21166
7,S3,21166
8,S3,21166
12,S3,21166
17,S3,21166
4,S3,21166
4,S3,21166
6,S3,21166
8,S3,21166
10,S3,21166
9,S3,21166
6,S3,21166
7,S3,21166
5,S3,21166
8,S3,21166
7,S3,21166
6,S3,21166
11,S3,21166
6,S3,21166
6,S3,21166
6,S3,21166
5,S3,21166
6,S3,21166
6,S3,21166
5,S3,21166
6,S3,21166
5,S3,21166
8,S3,21166
14,S3,21166
8,S3,21166
6,S3,21166
10,S3,21166
7,S3,21166
8,S3,21166
5,S3,21166
15,S3,21166
4,S3,21166
5,S3,21166
10,S3,21166
7,S3,21166
4,S3,21166
11,S3,21166
6,S3,21166
7,S3,21166
9,S3,21166
7,S3,21166
6,S3,21166
5,S3,21166
4,S3,21166
6,S3,21166
5,S3,21166
18,S3,21166
4,S3,21166
5,S3,21166
5,S3,21166
7,S3,21166
5,S3,21166
6,S3,21166
6,S3,21166
6,S3,21166
17,S3,21166
7,S3,21166
10,S3,21166
4,S3,21166
4,S3,21166
6,S3,21166
6,S3,21166
7,S3,21166
7,S3,21166
8,S3,21166
13,S3,21166
5,S3,21166
6,S3,21166
12,S3,21166
4,S3,21166
14,S3,21166
6,S3,21166
7,S3,21166
6,S3,21166
6,S3,21166
9,S3,21166
4,S3,21166
8,S3,21166
7,S3,21166
7,S3,21166
5,S3,21166
7,S3,21166
7,S3,21166
4,S3,21166
6,S3,21166
16,S3,21166
6,S3,21166
6,S3,21166
4,S3,21166
6,S3,21166
12,S3,21166
8,S3,21166
4,S3,21166
10,S3,21166
8,S3,21166
7,S3,21166
5,S3,21166
4,S3,21166
3,S3,21166
8,S3,21166
10,S3,21166
8,S3,21166
6,S3,21166
5,S3,21166
10,S3,21166
5,S3,21166
7,S3,21166
4,S3,21166
4,S3,21166
4,S3,21166
4,S3,21166
7,S3,21166
8,S3,21166
14,S3,21166
6,S3,21166
4,S3,21166
10,S3,21166
5,S3,21166
6,S3,21166
9,S3,21166
5,S3,21166
5,S3,21166
9,S3,21166
7,S3,21166
7,S3,21166
5,S3,21166
7,S3,21166
8,S3,21166
8,S3,21166
4,S3,21166
5,S3,21166
7,S3,21166
6,S3,21166
5,S3,21166
5,S3,21166
9,S3,21166
4,S3,21166
8,S3,21166
7,S3,21166
13,S3,21166
5,S3,21166
9,S3,21166
5,S3,21166
5,S3,21166
7,S3,21166
7,S3,21166
5,S3,21166
4,S3,21166
7,S3,21166
5,S3,21166
10,S3,21166
9,S3,21166
5,S3,21166
5,S3,21166
4,S3,21166
7,S3,21166
5,S3,21166
13,S3,21166
4,S3,21166
5,S3,21166
4,S3,21166
7,S3,21166
8,S3,21166
4,S3,21166
7,S3,21166
9,S3,21166
6,S3,21166
6,S3,21166
6,S3,21166
4,S3,21166
8,S3,21166
7,S3,21166
6,S3,21166
8,S3,21166
5,S3,21166
6,S3,21166
6,S3,21166
5,S3,21166
6,S3,21166
5,S3,21166
9,S3,21166
6,S3,21166
8,S3,21166
6,S3,21166
5,S3,21166
5,S3,21166
6,S3,21166
6,S3,21166
9,S3,21166
5,S3,21166
6,S3,21166
5,S3,21166
6,S3,21166
6,S3,21166
5,S3,21166
6,S3,21166
6,S3,21166
11,S3,21166
9,S3,21166
6,S3,21166
9,S3,21166
8,S3,21166
7,S3,21166
5,S3,21166
5,S3,21166
9,S3,21166
7,S3,21166
5,S3,21166
6,S3,21166
6,S3,21166
8,S3,21166
6,S3,21166
7,S3,21166
6,S3,21166
8,S3,21166
5,S3,21166
6,S3,21166
3,S3,21166
4,S3,21166
7,S3,21166
5,S3,21166
6,S3,21166
6,S3,21166
8,S3,21166
5,S3,21166
6,S3,21166
5,S3,21166
8,S3,21166
7,S3,21166
6,S3,21166
5,S3,21166
8,S3,21166
8,S3,21166
8,S3,21166
5,S3,21166
9,S3,21166
9,S3,21166
8,S3,21166
7,S3,21166
10,S3,21166
6,S3,21166
9,S3,21166
10,S3,21166
4,S3,21166
7,S3,21166
9,S3,21166
4,S3,21166
5,S3,21166
12,S3,21166
6,S3,21166
5,S3,21166
9,S3,21166
10,S3,21166
8,S3,21166
11,S3,21166
6,S3,21166
5,S3,21166
6,S3,21166
7,S3,21166
5,S3,21166
5,S3,21166
6,S3,21166
9,S3,21166
7,S3,21166
11,S3,21166
10,S3,21166
7,S3,21166
6,S3,21166
5,S3,21166
8,S3,21166
5,S3,21166
4,S3,21166
11,S3,21166
6,S3,21166
6,S3,21166
9,S3,21166
8,S3,21166
7,S3,21166
7,S3,21166
5,S3,21166
7,S3,21166
14,S3,21166
6,S3,21166
4,S3,21166
6,S3,21166
7,S3,21166
7,S3,21166
8,S3,21166
6,S3,21166
9,S3,21166
8,S3,21166
6,S3,21166
15,S3,21166
5,S3,21166
4,S3,21166
7,S3,21166
4,S3,21166
4,S3,21166
8,S3,21166
9,S3,21166
5,S3,21166
6,S3,21166
9,S3,21166
14,S3,21166
9,S3,21166
16,S3,21166
9,S3,21166
6,S3,21166
7,S3,21166
5,S3,21166
6,S3,21166
4,S3,21166
5,S3,21166
4,S3,21166
7,S3,21166
7,S3,21166
12,S3,21166
6,S3,21166
5,S3,21166
7,S3,21166
7,S3,21166
7,S3,21166
6,S3,21166
7,S3,21166
6,S3,21166
6,S3,21166
7,S3,21166
7,S3,21166
7,S3,21166
8,S3,21166
14,S3,21166
5,S3,21166
5,S3,21166
6,S3,21166
8,S3,21166
7,S3,21166
8,S3,21166
5,S3,21166
6,S3,21166
6,S3,21166
9,S3,21166
8,S3,21166
8,S3,21166
9,S3,21166
5,S3,21166
8,S3,21166
6,S3,21166
6,S3,21166
5,S3,21166
6,S3,21166
12,S3,21166
5,S3,21166
5,S3,21166
8,S3,21166
9,S3,21166
10,S3,21166
10,S3,21166
7,S3,21166
6,S3,21166
9,S3,21166
7,S3,21166
17,S3,21166
8,S3,21166
8,S3,21166
6,S3,21166
5,S3,21166
7,S3,21166
6,S3,21166
6,S3,21166
8,S3,21166
7,S3,21166
4,S3,21166
6,S3,21166
6,S3,21166
7,S3,21166
14,S3,21166
6,S3,21166
6,S3,21166
62,S3,21166
5,S3,21166
6,S3,21166
11,S3,21166
6,S3,21166
6,S3,21166
8,S3,21166
6,S3,21166
6,S3,21166
6,S3,21166
79,S3,21166
60,S3,21166
77,S3,21166
94,S3,21166
114,S3,21166
71,S3,21166
69,S3,21166
75,S3,21166
81,S3,21166
106,S3,21166
79,S3,21166
62,S3,21166
62,S3,21166
80,S3,21166
72,S3,21166
100,S3,21166
70,S3,21166
71,S3,21166
69,S3,21166
47,S3,21166
71,S3,21166
10,S3,21166
15,S3,21166
6,S3,21166
57,S3,21166
8,S3,21166
8,S3,21166
8,S3,21166
7,S3,21166
14,S3,21166
64,S3,21166
15,S3,21166
7,S3,21166
12,S3,21166
9,S3,21166
9,S3,21166
18,S3,21166
15,S3,21166
10,S3,21166
16,S3,21166
13,S3,21166
18,S3,21166
18,S3,21166
8,S3,21166
9,S3,21166
14,S3,21166
21,S3,21166
11,S3,21166
9,S3,21166
11,S3,21166
12,S3,21166
8,S3,21166
11,S3,21166
7,S3,21166
7,S3,21166
6,S3,21166
8,S3,21166
11,S3,21166
14,S3,21166
7,S3,21166
11,S3,21166
9,S3,21166
11,S3,21166
8,S3,21166
10,S3,21166
9,S3,21166
9,S3,21166
10,S3,21166
6,S3,21166
6,S3,21166
18,S3,21166
10,S3,21166
17,S3,21166
8,S3,21166
8,S3,21166
7,S3,21166
8,S3,21166
11,S3,21166
14,S3,21166
11,S3,21166
12,S3,21166
7,S3,21166
12,S3,21166
8,S3,21166
12,S3,21166
11,S3,21166
9,S3,21166
13,S3,21166
12,S3,21166
10,S3,21166
10,S3,21166
10,S3,21166
8,S3,21166
6,S3,21166
13,S3,21166
6,S3,21166
11,S3,21166
11,S3,21166
13,S3,21166
12,S3,21166
14,S3,21166
9,S3,21166
9,S3,21166
11,S3,21166
10,S3,21166
10,S3,21166
16,S3,21166
14,S3,21166
13,S3,21166
11,S3,21166
12,S3,21166
9,S3,21166
10,S3,21166
15,S3,21166
7,S3,21166
7,S3,21166
12,S3,21166
13,S3,21166
14,S3,21166
8,S3,21166
8,S3,21166
6,S3,21166
8,S3,21166
10,S3,21166
9,S3,21166
8,S3,21166
9,S3,21166
8,S3,21166
7,S3,21166
9,S3,21166
9,S3,21166
11,S3,21166
8,S3,21166
7,S3,21166
10,S3,21166
15,S3,21166
6,S3,21166
10,S3,21166
15,S3,21166
15,S3,21166
12,S3,21166
9,S3,21166
10,S3,21166
6,S3,21166
9,S3,21166
6,S3,21166
14,S3,21166
9,S3,21166
5,S3,21166
15,S3,21166
7,S3,21166
11,S3,21166
14,S3,21166
8,S3,21166
9,S3,21166
7,S3,21166
9,S3,21166
8,S3,21166
12,S3,21166
17,S3,21166
10,S3,21166
10,S3,21166
10,S3,21166
8,S3,21166
8,S3,21166
22,S3,21166
6,S3,21166
7,S3,21166
8,S3,21166
10,S3,21166
11,S3,21166
9,S3,21166
12,S3,21166
7,S3,21166
7,S3,21166
9,S3,21166
11,S3,21166
10,S3,21166
10,S3,21166
15,S3,21166
12,S3,21166
10,S3,21166
8,S3,21166
13,S3,21166
12,S3,21166
6,S3,21166
9,S3,21166
9,S3,21166
9,S3,21166
16,S3,21166
13,S3,21166
10,S3,21166
9,S3,21166
13,S3,21166
9,S3,21166
10,S3,21166
9,S3,21166
9,S3,21166
11,S3,21166
13,S3,21166
10,S3,21166
8,S3,21166
14,S3,21166
16,S3,21166
14,S3,21166
12,S3,21166
10,S3,21166
9,S3,21166
9,S3,21166
7,S3,21166
9,S3,21166
10,S3,21166
13,S3,21166
11,S3,21166
10,S3,21166
13,S3,21166
8,S3,21166
10,S3,21166
9,S3,21166
8,S3,21166
11,S3,21166
9,S3,21166
14,S3,21166
7,S3,21166
8,S3,21166
12,S3,21166
9,S3,21166
15,S3,21166
13,S3,21166
14,S3,21166
9,S3,21166
12,S3,21166
9,S3,21166
10,S3,21166
18,S3,21166
11,S3,21166
15,S3,21166
6,S3,21166
10,S3,21166
10,S3,21166
13,S3,21166
6,S3,21166
11,S3,21166
7,S3,21166
7,S3,21166
8,S3,21166
7,S3,21166
9,S3,21166
10,S3,21166
7,S3,21166
13,S3,21166
11,S3,21166
7,S3,21166
11,S3,21166
9,S3,21166
9,S3,21166
7,S3,21166
6,S3,21166
9,S3,21166
6,S3,21166
11,S3,21166
12,S3,21166
14,S3,21166
10,S3,21166
9,S3,21166
12,S3,21166
13,S3,21166
8,S3,21166
8,S3,21166
10,S3,21166
8,S3,21166
8,S3,21166
8,S3,21166
12,S3,21166
12,S3,21166
10,S3,21166
12,S3,21166
7,S3,21166
8,S3,21166
6,S3,21166
7,S3,21166
11,S3,21166
6,S3,21166
11,S3,21166
7,S3,21166
7,S3,21166
11,S3,21166
8,S3,21166
7,S3,21166
6,S3,21166
10,S3,21166
13,S3,21166
12,S3,21166
12,S3,21166
10,S3,21166
10,S3,21166
6,S3,21166
9,S3,21166
8,S3,21166
10,S3,21166
12,S3,21166
12,S3,21166
8,S3,21166
9,S3,21166
13,S3,21166
6,S3,21166
6,S3,21166
13,S3,21166
6,S3,21166
20,S3,21166
9,S3,21166
8,S3,21166
7,S3,21166
9,S3,21166
8,S3,21166
13,S3,21166
6,S3,21166
80,S3,21166
77,S3,21166
157,S3,21166
55,S3,21166
116,S3,21166
62,S3,21166
87,S3,21166
118,S3,21166
111,S3,21166
94,S3,21166
75,S3,21166
